symbol,name,sector,date,time,timestamp,open,high,low,close,volume
RELIANCE,Reliance Industries,Energy,2026-09-07,15:30,2026-09-07 15:30:00,2852.15,2856.44,2848.45,2852.74,550444
RELIANCE,Reliance Industries,Energy,2026-09-08,09:30,2026-09-08 09:30:00,2858.98,2890.77,2856.91,2888.67,1278788
RELIANCE,Reliance Industries,Energy,2026-09-08,10:00,2026-09-08 10:00:00,2888.67,2895.03,2880.71,2887.07,699305
RELIANCE,Reliance Industries,Energy,2026-09-08,10:30,2026-09-08 10:30:00,2887.07,2891.83,2873.24,2877.98,701381
RELIANCE,Reliance Industries,Energy,2026-09-08,11:00,2026-09-08 11:00:00,2877.98,2902.33,2859.86,2884.17,569234
RELIANCE,Reliance Industries,Energy,2026-09-08,11:30,2026-09-08 11:30:00,2884.17,2885.12,2876.58,2877.53,814546
RELIANCE,Reliance Industries,Energy,2026-09-08,12:00,2026-09-08 12:00:00,2877.53,2895.69,2871.67,2889.8,1055110
RELIANCE,Reliance Industries,Energy,2026-09-08,12:30,2026-09-08 12:30:00,2889.8,2893.34,2883.05,2886.59,572713
RELIANCE,Reliance Industries,Energy,2026-09-08,13:00,2026-09-08 13:00:00,2886.59,2888.72,2882.23,2884.37,773961
RELIANCE,Reliance Industries,Energy,2026-09-08,13:30,2026-09-08 13:30:00,2884.37,2890.34,2879.98,2885.95,890042
RELIANCE,Reliance Industries,Energy,2026-09-08,14:00,2026-09-08 14:00:00,2885.95,2886.78,2885.78,2886.61,614519
RELIANCE,Reliance Industries,Energy,2026-09-08,14:30,2026-09-08 14:30:00,2886.61,2887.95,2874.35,2875.69,983505
RELIANCE,Reliance Industries,Energy,2026-09-08,15:00,2026-09-08 15:00:00,2875.69,2890.48,2873.01,2887.78,1182694
RELIANCE,Reliance Industries,Energy,2026-09-08,15:30,2026-09-08 15:30:00,2887.78,2889.36,2884.51,2886.09,1198539
RELIANCE,Reliance Industries,Energy,2026-09-09,09:30,2026-09-09 09:30:00,2875.46,2892.36,2875.45,2892.34,1367528
RELIANCE,Reliance Industries,Energy,2026-09-09,10:00,2026-09-09 10:00:00,2892.34,2893.5,2890.19,2891.34,710537
RELIANCE,Reliance Industries,Energy,2026-09-09,10:30,2026-09-09 10:30:00,2891.34,2895.19,2879.71,2883.55,1081054
RELIANCE,Reliance Industries,Energy,2026-09-09,11:00,2026-09-09 11:00:00,2883.55,2885.2,2882.4,2884.05,618964
RELIANCE,Reliance Industries,Energy,2026-09-09,11:30,2026-09-09 11:30:00,2884.05,2894.41,2861.73,2872.04,941731
RELIANCE,Reliance Industries,Energy,2026-09-09,12:00,2026-09-09 12:00:00,2872.04,2873.37,2856.51,2857.83,962042
RELIANCE,Reliance Industries,Energy,2026-09-09,12:30,2026-09-09 12:30:00,2857.83,2872.56,2850.07,2864.78,707411
RELIANCE,Reliance Industries,Energy,2026-09-09,13:00,2026-09-09 13:00:00,2864.78,2887.79,2857.29,2880.26,1264507
RELIANCE,Reliance Industries,Energy,2026-09-09,13:30,2026-09-09 13:30:00,2880.26,2885.03,2876.96,2881.73,728529
RELIANCE,Reliance Industries,Energy,2026-09-09,14:00,2026-09-09 14:00:00,2881.73,2902.22,2875.76,2896.21,939846
RELIANCE,Reliance Industries,Energy,2026-09-09,14:30,2026-09-09 14:30:00,2896.21,2912.7,2888.53,2904.99,892649
RELIANCE,Reliance Industries,Energy,2026-09-09,15:00,2026-09-09 15:00:00,2904.99,2906.72,2893.06,2894.78,1075779
RELIANCE,Reliance Industries,Energy,2026-09-09,15:30,2026-09-09 15:30:00,2894.78,2910.46,2864.94,2880.54,1422388
RELIANCE,Reliance Industries,Energy,2026-09-10,09:30,2026-09-10 09:30:00,2901.21,2911.05,2893.92,2903.75,1152528
RELIANCE,Reliance Industries,Energy,2026-09-10,10:00,2026-09-10 10:00:00,2903.75,2915.64,2890.13,2902.01,736138
RELIANCE,Reliance Industries,Energy,2026-09-10,10:30,2026-09-10 10:30:00,2902.01,2909.09,2896.07,2903.15,833320
RELIANCE,Reliance Industries,Energy,2026-09-10,11:00,2026-09-10 11:00:00,2903.15,2924.89,2895.88,2917.59,589463
RELIANCE,Reliance Industries,Energy,2026-09-10,11:30,2026-09-10 11:30:00,2917.59,2926.25,2910.28,2918.94,742192
RELIANCE,Reliance Industries,Energy,2026-09-10,12:00,2026-09-10 12:00:00,2918.94,2944.87,2909.8,2935.68,731106
RELIANCE,Reliance Industries,Energy,2026-09-10,12:30,2026-09-10 12:30:00,2935.68,2942.03,2904.39,2910.68,1195492
RELIANCE,Reliance Industries,Energy,2026-09-10,13:00,2026-09-10 13:00:00,2910.68,2926.65,2886.96,2902.89,746575
RELIANCE,Reliance Industries,Energy,2026-09-10,13:30,2026-09-10 13:30:00,2902.89,2907.63,2879.49,2884.21,956147
RELIANCE,Reliance Industries,Energy,2026-09-10,14:00,2026-09-10 14:00:00,2884.21,2912.71,2881.86,2910.34,791507
RELIANCE,Reliance Industries,Energy,2026-09-10,14:30,2026-09-10 14:30:00,2910.34,2914.25,2892.3,2896.19,1244107
RELIANCE,Reliance Industries,Energy,2026-09-10,15:00,2026-09-10 15:00:00,2896.19,2909.16,2890.51,2903.48,1066053
RELIANCE,Reliance Industries,Energy,2026-09-10,15:30,2026-09-10 15:30:00,2903.48,2920.24,2895.03,2911.77,821435
RELIANCE,Reliance Industries,Energy,2026-09-11,09:30,2026-09-11 09:30:00,2900.3,2909.97,2867.77,2877.36,2429358
RELIANCE,Reliance Industries,Energy,2026-09-11,10:00,2026-09-11 10:00:00,2877.36,2881.34,2863.22,2867.19,1000966
RELIANCE,Reliance Industries,Energy,2026-09-11,10:30,2026-09-11 10:30:00,2867.19,2885.47,2861.82,2880.08,895547
RELIANCE,Reliance Industries,Energy,2026-09-11,11:00,2026-09-11 11:00:00,2880.08,2885.29,2867.58,2872.78,682814
RELIANCE,Reliance Industries,Energy,2026-09-11,11:30,2026-09-11 11:30:00,2872.78,2882.87,2861.33,2871.41,806778
RELIANCE,Reliance Industries,Energy,2026-09-11,12:00,2026-09-11 12:00:00,2871.41,2878.33,2861.14,2868.06,718825
RELIANCE,Reliance Industries,Energy,2026-09-11,12:30,2026-09-11 12:30:00,2868.06,2874.21,2863.13,2869.28,733969
RELIANCE,Reliance Industries,Energy,2026-09-11,13:00,2026-09-11 13:00:00,2869.28,2899.89,2861.95,2892.49,932881
RELIANCE,Reliance Industries,Energy,2026-09-11,13:30,2026-09-11 13:30:00,2892.49,2922.44,2887.62,2917.53,1317777
RELIANCE,Reliance Industries,Energy,2026-09-11,14:00,2026-09-11 14:00:00,2917.53,2930.34,2911.76,2924.56,1050968
RELIANCE,Reliance Industries,Energy,2026-09-11,14:30,2026-09-11 14:30:00,2924.56,2929.37,2922.38,2927.19,918023
RELIANCE,Reliance Industries,Energy,2026-09-11,15:00,2026-09-11 15:00:00,2927.19,2933.01,2907.95,2913.75,813299
RELIANCE,Reliance Industries,Energy,2026-09-11,15:30,2026-09-11 15:30:00,2913.75,2924.15,2875.74,2886.04,1957388
RELIANCE,Reliance Industries,Energy,2026-09-14,09:30,2026-09-14 09:30:00,2875.05,2898.52,2861.32,2884.74,1323374
RELIANCE,Reliance Industries,Energy,2026-09-14,10:00,2026-09-14 10:00:00,2884.74,2895.48,2873.24,2883.97,577840
RELIANCE,Reliance Industries,Energy,2026-09-14,10:30,2026-09-14 10:30:00,2883.97,2891.34,2876.78,2884.14,899378
RELIANCE,Reliance Industries,Energy,2026-09-14,11:00,2026-09-14 11:00:00,2884.14,2886.43,2850.71,2852.98,1041220
RELIANCE,Reliance Industries,Energy,2026-09-14,11:30,2026-09-14 11:30:00,2852.98,2858.43,2845.97,2851.42,695810
RELIANCE,Reliance Industries,Energy,2026-09-14,12:00,2026-09-14 12:00:00,2851.42,2859.58,2828.32,2836.43,1035885
RELIANCE,Reliance Industries,Energy,2026-09-14,12:30,2026-09-14 12:30:00,2836.43,2848.71,2832.16,2844.42,507919
RELIANCE,Reliance Industries,Energy,2026-09-14,13:00,2026-09-14 13:00:00,2844.42,2844.79,2838.34,2838.7,810781
RELIANCE,Reliance Industries,Energy,2026-09-14,13:30,2026-09-14 13:30:00,2838.7,2853.57,2804.47,2819.24,875266
RELIANCE,Reliance Industries,Energy,2026-09-14,14:00,2026-09-14 14:00:00,2819.24,2825.32,2819.08,2825.16,877343
RELIANCE,Reliance Industries,Energy,2026-09-14,14:30,2026-09-14 14:30:00,2825.16,2832.67,2816.59,2824.1,645290
RELIANCE,Reliance Industries,Energy,2026-09-14,15:00,2026-09-14 15:00:00,2824.1,2824.76,2813.0,2813.65,536494
RELIANCE,Reliance Industries,Energy,2026-09-14,15:30,2026-09-14 15:30:00,2813.65,2819.54,2787.16,2793.0,1052840
RELIANCE,Reliance Industries,Energy,2026-09-15,09:30,2026-09-15 09:30:00,2801.17,2815.61,2787.76,2802.2,1012853
RELIANCE,Reliance Industries,Energy,2026-09-15,10:00,2026-09-15 10:00:00,2802.2,2804.95,2798.18,2800.93,651031
RELIANCE,Reliance Industries,Energy,2026-09-15,10:30,2026-09-15 10:30:00,2800.93,2809.46,2793.77,2802.3,594623
RELIANCE,Reliance Industries,Energy,2026-09-15,11:00,2026-09-15 11:00:00,2802.3,2827.32,2787.5,2812.47,1118533
RELIANCE,Reliance Industries,Energy,2026-09-15,11:30,2026-09-15 11:30:00,2812.47,2822.63,2800.13,2810.28,919985
RELIANCE,Reliance Industries,Energy,2026-09-15,12:00,2026-09-15 12:00:00,2810.28,2813.04,2801.97,2804.73,634813
RELIANCE,Reliance Industries,Energy,2026-09-15,12:30,2026-09-15 12:30:00,2804.73,2807.3,2801.83,2804.41,848360
RELIANCE,Reliance Industries,Energy,2026-09-15,13:00,2026-09-15 13:00:00,2804.41,2820.15,2793.86,2809.58,970976
RELIANCE,Reliance Industries,Energy,2026-09-15,13:30,2026-09-15 13:30:00,2809.58,2826.58,2802.0,2818.97,720531
RELIANCE,Reliance Industries,Energy,2026-09-15,14:00,2026-09-15 14:00:00,2818.97,2820.07,2811.15,2812.25,632166
RELIANCE,Reliance Industries,Energy,2026-09-15,14:30,2026-09-15 14:30:00,2812.25,2826.49,2806.69,2820.92,1131942
RELIANCE,Reliance Industries,Energy,2026-09-15,15:00,2026-09-15 15:00:00,2820.92,2835.01,2813.15,2827.23,790686
RELIANCE,Reliance Industries,Energy,2026-09-15,15:30,2026-09-15 15:30:00,2827.23,2844.04,2823.47,2840.26,1608294
RELIANCE,Reliance Industries,Energy,2026-09-16,09:30,2026-09-16 09:30:00,2880.0,2902.66,2864.39,2887.02,1255139
RELIANCE,Reliance Industries,Energy,2026-09-16,10:00,2026-09-16 10:00:00,2887.02,2892.74,2880.55,2886.27,848881
RELIANCE,Reliance Industries,Energy,2026-09-16,10:30,2026-09-16 10:30:00,2886.27,2901.35,2881.32,2896.38,579585
RELIANCE,Reliance Industries,Energy,2026-09-16,11:00,2026-09-16 11:00:00,2896.38,2898.6,2894.68,2896.89,766470
RELIANCE,Reliance Industries,Energy,2026-09-16,11:30,2026-09-16 11:30:00,2896.89,2907.27,2877.45,2887.79,728351
RELIANCE,Reliance Industries,Energy,2026-09-16,12:00,2026-09-16 12:00:00,2887.79,2891.68,2860.34,2864.19,1150266
RELIANCE,Reliance Industries,Energy,2026-09-16,12:30,2026-09-16 12:30:00,2864.19,2866.76,2857.94,2860.51,632678
RELIANCE,Reliance Industries,Energy,2026-09-16,13:00,2026-09-16 13:00:00,2860.51,2865.61,2860.49,2865.58,733932
RELIANCE,Reliance Industries,Energy,2026-09-16,13:30,2026-09-16 13:30:00,2865.58,2874.05,2862.04,2870.5,823885
RELIANCE,Reliance Industries,Energy,2026-09-16,14:00,2026-09-16 14:00:00,2870.5,2878.25,2867.37,2875.12,994874
RELIANCE,Reliance Industries,Energy,2026-09-16,14:30,2026-09-16 14:30:00,2875.12,2879.97,2854.48,2859.31,1179089
RELIANCE,Reliance Industries,Energy,2026-09-16,15:00,2026-09-16 15:00:00,2859.31,2859.76,2852.35,2852.8,736110
RELIANCE,Reliance Industries,Energy,2026-09-16,15:30,2026-09-16 15:30:00,2852.8,2854.27,2837.13,2838.59,873596
RELIANCE,Reliance Industries,Energy,2026-09-17,09:30,2026-09-17 09:30:00,2857.17,2869.16,2856.53,2868.52,1001827
RELIANCE,Reliance Industries,Energy,2026-09-17,10:00,2026-09-17 10:00:00,2868.52,2884.51,2868.13,2884.12,1102730
RELIANCE,Reliance Industries,Energy,2026-09-17,10:30,2026-09-17 10:30:00,2884.12,2886.75,2876.9,2879.52,676819
RELIANCE,Reliance Industries,Energy,2026-09-17,11:00,2026-09-17 11:00:00,2879.52,2891.03,2856.59,2868.05,1095007
RELIANCE,Reliance Industries,Energy,2026-09-17,11:30,2026-09-17 11:30:00,2868.05,2872.18,2851.94,2856.05,1074710
RELIANCE,Reliance Industries,Energy,2026-09-17,12:00,2026-09-17 12:00:00,2856.05,2867.97,2824.01,2835.84,1205733
RELIANCE,Reliance Industries,Energy,2026-09-17,12:30,2026-09-17 12:30:00,2835.84,2839.41,2828.15,2831.71,482922
RELIANCE,Reliance Industries,Energy,2026-09-17,13:00,2026-09-17 13:00:00,2831.71,2845.96,2827.63,2841.87,597849
RELIANCE,Reliance Industries,Energy,2026-09-17,13:30,2026-09-17 13:30:00,2841.87,2857.27,2833.0,2848.38,576146
RELIANCE,Reliance Industries,Energy,2026-09-17,14:00,2026-09-17 14:00:00,2848.38,2855.66,2832.11,2839.37,914428
RELIANCE,Reliance Industries,Energy,2026-09-17,14:30,2026-09-17 14:30:00,2839.37,2854.62,2830.59,2845.82,574693
RELIANCE,Reliance Industries,Energy,2026-09-17,15:00,2026-09-17 15:00:00,2845.82,2850.32,2831.59,2836.08,564629
RELIANCE,Reliance Industries,Energy,2026-09-17,15:30,2026-09-17 15:30:00,2836.08,2856.58,2833.65,2854.14,861445
RELIANCE,Reliance Industries,Energy,2026-09-18,09:30,2026-09-18 09:30:00,2849.51,2871.5,2829.93,2851.9,1403325
RELIANCE,Reliance Industries,Energy,2026-09-18,10:00,2026-09-18 10:00:00,2851.9,2855.97,2834.76,2838.82,625975
RELIANCE,Reliance Industries,Energy,2026-09-18,10:30,2026-09-18 10:30:00,2838.82,2854.89,2827.28,2843.34,519391
RELIANCE,Reliance Industries,Energy,2026-09-18,11:00,2026-09-18 11:00:00,2843.34,2852.87,2826.93,2836.44,776826
RELIANCE,Reliance Industries,Energy,2026-09-18,11:30,2026-09-18 11:30:00,2836.44,2840.52,2833.58,2837.65,448271
RELIANCE,Reliance Industries,Energy,2026-09-18,12:00,2026-09-18 12:00:00,2837.65,2858.9,2822.95,2844.16,836584
RELIANCE,Reliance Industries,Energy,2026-09-18,12:30,2026-09-18 12:30:00,2844.16,2846.41,2839.72,2841.98,449294
RELIANCE,Reliance Industries,Energy,2026-09-18,13:00,2026-09-18 13:00:00,2841.98,2853.55,2820.29,2831.83,615739
RELIANCE,Reliance Industries,Energy,2026-09-18,13:30,2026-09-18 13:30:00,2831.83,2835.64,2826.46,2830.27,568667
RELIANCE,Reliance Industries,Energy,2026-09-18,14:00,2026-09-18 14:00:00,2830.27,2846.34,2813.48,2829.55,503781
RELIANCE,Reliance Industries,Energy,2026-09-18,14:30,2026-09-18 14:30:00,2829.55,2834.2,2817.76,2822.4,826038
RELIANCE,Reliance Industries,Energy,2026-09-18,15:00,2026-09-18 15:00:00,2822.4,2828.96,2819.69,2826.25,783385
RELIANCE,Reliance Industries,Energy,2026-09-18,15:30,2026-09-18 15:30:00,2826.25,2833.39,2802.65,2809.74,1753170
RELIANCE,Reliance Industries,Energy,2026-09-21,09:30,2026-09-21 09:30:00,2818.26,2833.77,2805.71,2821.21,964804
RELIANCE,Reliance Industries,Energy,2026-09-21,10:00,2026-09-21 10:00:00,2821.21,2829.08,2807.68,2815.53,741504
RELIANCE,Reliance Industries,Energy,2026-09-21,10:30,2026-09-21 10:30:00,2815.53,2824.3,2806.5,2815.27,747969
RELIANCE,Reliance Industries,Energy,2026-09-21,11:00,2026-09-21 11:00:00,2815.27,2817.37,2814.53,2816.64,592942
RELIANCE,Reliance Industries,Energy,2026-09-21,11:30,2026-09-21 11:30:00,2816.64,2820.46,2816.57,2820.39,572155
RELIANCE,Reliance Industries,Energy,2026-09-21,12:00,2026-09-21 12:00:00,2820.39,2831.19,2809.02,2819.82,869925
RELIANCE,Reliance Industries,Energy,2026-09-21,12:30,2026-09-21 12:30:00,2819.82,2827.87,2799.15,2807.16,874085
RELIANCE,Reliance Industries,Energy,2026-09-21,13:00,2026-09-21 13:00:00,2807.16,2837.1,2793.23,2823.09,803250
RELIANCE,Reliance Industries,Energy,2026-09-21,13:30,2026-09-21 13:30:00,2823.09,2830.96,2813.68,2821.54,413975
RELIANCE,Reliance Industries,Energy,2026-09-21,14:00,2026-09-21 14:00:00,2821.54,2829.76,2805.63,2813.82,837252
RELIANCE,Reliance Industries,Energy,2026-09-21,14:30,2026-09-21 14:30:00,2813.82,2829.35,2808.05,2823.56,1125660
RELIANCE,Reliance Industries,Energy,2026-09-21,15:00,2026-09-21 15:00:00,2823.56,2835.11,2812.77,2824.32,507485
RELIANCE,Reliance Industries,Energy,2026-09-21,15:30,2026-09-21 15:30:00,2824.32,2851.28,2811.39,2838.28,1039074
